,superhost,instant_book,bedrooms_group,baths_group,guests_group,min_nights,extra_guest_fee_policy,rating_overall,photos_count,num_reviews,nearest_poi_dist_km,district_listing_count,district_superhost_rate,district_operating_rate,district_entire_home_rate,ttm_pop,photos_tier,review_rate,poi_dist_category,room_type_hotel_room,room_type_private_room,room_type_shared_room,nearest_poi_type_name_레포츠,nearest_poi_type_name_문화시설,nearest_poi_type_name_쇼핑,nearest_poi_type_name_숙박,nearest_poi_type_name_여행코스,nearest_poi_type_name_음식점,nearest_poi_type_name_축제공연행사
7478,0,1,5,6,5,1,0,4.38,27,50,0.028,579,0.4559585492227979,0.8877374784110535,0.7892918825561313,353653,2,0.267551368431339,0,False,False,False,False,False,False,False,False,True,False
14133,0,0,5,6,5,1,1,4.56,8,9,0.186,579,0.4559585492227979,0.8877374784110535,0.7892918825561313,353653,0,0.0595592610710127,0,False,True,False,False,False,False,False,False,True,False
1787,1,1,5,6,5,1,0,4.89,41,28,0.074,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,3,0.1085040006645715,0,False,True,False,False,True,False,False,False,False,False
9655,0,0,5,6,5,1,0,4.56,21,45,0.092,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,1,0.4600286193004639,0,False,True,False,False,False,False,True,False,False,False
8173,1,0,5,6,5,2,1,5.0,59,41,0.15,376,0.3696808510638298,0.922872340425532,0.7207446808510638,422863,3,0.1847512608834207,0,False,False,False,False,True,False,False,False,False,False
11003,1,0,5,6,5,3,0,4.46,23,13,0.309,862,0.3294663573085847,0.8897911832946636,0.5359628770301624,362689,2,0.0637145584644077,1,False,False,False,False,False,False,False,False,True,False
15859,1,0,5,6,4,1,0,4.79,41,14,0.063,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,3,0.8160885563340975,0,False,False,False,False,False,False,True,False,False,False
7913,0,0,5,6,5,1,0,4.64,13,66,0.229,1034,0.4410058027079304,0.8839458413926499,0.8317214700193424,744624,0,0.284311190297617,0,False,False,False,False,False,False,False,False,True,False
6478,1,1,5,6,5,1,0,4.82,28,33,0.183,1034,0.4410058027079304,0.8839458413926499,0.8317214700193424,744624,2,0.1472491180792953,0,False,False,False,False,True,False,False,False,False,False
15143,0,1,5,6,5,1,0,4.55,30,183,0.077,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,2,1.850073276549833,0,False,True,False,False,True,False,False,False,False,False
5006,1,1,5,6,5,2,0,4.91,51,46,0.063,816,0.4877450980392157,0.8884803921568627,0.8100490196078431,373225,3,0.1710005383877603,0,False,False,False,False,False,False,False,False,True,False
2769,0,0,5,6,5,1,0,4.73,40,56,0.069,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,3,0.2073306175219155,0,False,False,False,False,False,True,False,False,False,False
7098,1,1,5,6,5,15,0,4.86,22,14,0.501,1165,0.3639484978540772,0.9313304721030042,0.7399141630901288,470739,1,0.0689859068247466,1,False,False,False,False,False,False,False,False,True,False
4263,1,1,5,6,5,4,0,4.9,29,179,0.058,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,2,0.5611109352023105,0,False,False,False,False,False,False,True,False,False,False
14574,0,0,5,6,5,0,0,3.4,10,5,0.147,738,0.4715447154471545,0.8915989159891599,0.8143631436314364,546936,0,0.0640122895402344,0,False,False,False,False,False,False,True,False,False,False
1350,1,0,5,6,5,5,0,4.75,51,40,0.033,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,3,0.1351282869613759,0,False,False,False,False,False,True,False,False,False,False
16849,0,1,5,6,5,2,0,4.88,43,17,0.068,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,3,0.3399659966010199,0,False,False,True,False,False,False,False,False,False,False
12479,1,0,5,6,5,4,0,4.88,9,8,0.569,738,0.4715447154471545,0.8915989159891599,0.8143631436314364,546936,0,0.0610523901167444,1,False,False,False,False,False,False,False,False,False,False
8964,0,1,5,6,5,2,1,4.32,10,44,0.042,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,0,0.2354452042195783,0,False,True,False,False,False,False,False,False,True,False
10134,0,1,5,6,5,15,0,4.92,12,12,0.083,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,0,0.0862905829195658,0,False,False,False,False,False,False,False,False,True,False
16781,0,0,5,6,5,1,0,0.0,5,1,0.016,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,0,0.0285388119709243,0,False,True,False,False,False,True,False,False,False,False
18084,0,0,5,6,5,3,0,5.0,10,6,0.358,1754,0.3312428734321551,0.8825541619156214,0.4931584948688711,385503,0,0.1467710335917066,1,False,False,False,False,False,False,False,False,True,False
11368,0,0,5,6,4,1,1,0.0,47,2,0.176,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,3,0.0328110896101863,0,False,False,False,False,False,False,False,False,False,False
16679,0,0,5,6,5,0,0,4.0,39,3,0.042,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,3,0.0475096991446718,0,False,False,False,False,False,True,False,False,False,False
3952,1,1,5,6,5,4,0,4.95,47,19,0.098,376,0.3696808510638298,0.922872340425532,0.7207446808510638,422863,3,0.0913242004742888,0,False,False,False,False,False,False,False,False,True,False
8919,1,1,5,6,5,1,0,4.89,8,57,0.063,196,0.3877551020408163,0.8928571428571429,0.7908163265306123,364347,0,0.2384189052037272,0,False,False,False,False,False,False,True,False,False,False
4237,1,0,5,6,5,3,0,4.96,68,90,0.178,1034,0.4410058027079304,0.8839458413926499,0.8317214700193424,744624,3,0.2742773545209217,0,False,False,False,False,False,False,False,False,True,False
17977,0,0,5,6,5,0,0,3.44,7,9,0.095,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,0,0.2144133361664482,0,False,True,False,False,True,False,False,False,False,False
13245,1,0,5,6,5,1,0,4.84,12,62,0.179,816,0.4877450980392157,0.8884803921568627,0.8100490196078431,373225,0,0.8710923657029525,0,False,False,False,False,False,False,False,False,True,False
4935,1,1,5,6,5,3,0,4.88,11,83,0.045,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,0,0.3445413020151876,0,False,False,False,False,False,False,False,False,True,False
2927,1,0,5,6,4,4,0,4.86,75,21,0.31,1754,0.3312428734321551,0.8825541619156214,0.4931584948688711,385503,3,0.0985175450435468,1,False,False,False,True,False,False,False,False,False,False
13908,1,1,5,6,5,1,1,4.84,9,57,0.353,1754,0.3312428734321551,0.8825541619156214,0.4931584948688711,385503,0,0.4566210009082672,1,False,True,False,False,False,True,False,False,False,False
1403,0,0,5,6,5,1,0,4.71,38,201,0.036,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,3,0.6765171125962873,0,False,False,False,False,False,False,True,False,False,False
6176,1,1,5,6,5,1,0,4.8,57,30,0.042,1596,0.3840852130325815,0.8771929824561403,0.781328320802005,588202,3,0.1388374669620628,0,False,False,False,False,False,False,False,False,True,False
3140,1,0,5,6,5,1,0,4.94,51,223,0.059,1034,0.4410058027079304,0.8839458413926499,0.8317214700193424,744624,3,0.7238849551259984,0,False,False,False,False,False,False,False,False,True,False
15794,0,0,5,6,4,1,0,4.65,34,34,0.072,1034,0.4410058027079304,0.8839458413926499,0.8317214700193424,744624,2,2.45133363725064,0,False,False,False,False,False,False,False,False,True,False
3722,1,0,5,6,5,2,0,4.89,25,38,0.065,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,2,0.1485158183084211,0,False,False,False,False,False,False,False,False,True,False
17039,0,0,5,6,5,2,0,4.0,6,14,0.088,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,0,0.4677580866101541,0,False,True,False,False,False,True,False,False,False,False
16374,0,1,5,6,5,3,0,4.39,20,18,0.453,806,0.2679900744416873,0.8945409429280397,0.5124069478908189,379647,1,0.1996561455309617,1,False,False,False,False,False,False,False,False,False,False
3099,1,1,5,6,5,0,0,4.97,47,35,0.125,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,3,0.170623506212531,0,False,False,False,False,False,True,False,False,False,False
3037,1,0,5,6,5,1,0,4.88,72,58,0.035,579,0.4559585492227979,0.8877374784110535,0.7892918825561313,353653,3,0.2179754581506832,0,False,False,False,False,True,False,False,False,False,False
13414,1,1,5,6,5,1,0,4.92,45,24,0.108,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,3,0.1588246961893674,0,False,False,True,False,False,True,False,False,False,False
10895,0,0,5,6,5,5,0,4.63,25,16,0.056,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,2,0.0586037650772699,0,False,True,False,False,False,False,False,False,True,False
12624,1,0,5,6,5,25,0,4.86,9,14,0.117,1596,0.3840852130325815,0.8771929824561403,0.781328320802005,588202,0,0.1138165105986219,0,False,False,False,False,False,False,False,False,False,True
9298,0,0,5,6,5,1,0,4.89,16,28,0.157,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,1,0.1894131561683533,0,False,False,False,False,False,False,False,False,False,False
6397,0,0,5,6,5,1,0,4.69,12,81,0.257,1596,0.3840852130325815,0.8771929824561403,0.781328320802005,588202,0,0.2923818279553781,0,False,False,False,False,False,False,False,False,True,False
9492,1,0,5,6,5,0,0,5.0,24,21,0.168,1754,0.3312428734321551,0.8825541619156214,0.4931584948688711,385503,2,0.0837470834729234,0,False,False,False,False,False,False,False,False,False,False
4386,1,0,5,6,5,1,1,4.74,32,43,0.039,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,2,0.137787390410038,0,False,False,False,False,False,True,False,False,False,False
651,1,0,5,6,5,4,0,4.93,119,30,0.074,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,3,0.1110699736724547,0,False,False,False,False,True,False,False,False,False,False
17872,0,0,5,6,5,3,0,0.0,42,1,0.033,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,3,0.0622664967455481,0,False,False,False,False,True,False,False,False,False,False
2106,1,0,5,6,4,2,0,4.92,44,60,0.08,632,0.4477848101265823,0.9129746835443038,0.5474683544303798,427001,3,0.230875787937218,0,False,False,False,False,False,False,False,False,True,False
14335,0,1,5,6,5,3,0,4.36,12,22,0.112,1165,0.3639484978540772,0.9313304721030042,0.7399141630901288,470739,0,0.1549459439029056,0,False,False,False,False,False,False,False,False,True,False
341,1,0,5,6,5,5,0,4.79,43,63,0.249,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,3,0.2316815289815885,0,False,False,False,False,True,False,False,False,False,False
8562,1,0,5,6,5,28,0,4.95,39,22,0.132,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,3,0.1105944445866811,0,False,False,False,False,False,False,True,False,False,False
1642,0,1,5,6,5,7,0,4.96,20,23,0.028,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,1,0.0826951422619093,0,False,False,False,False,False,False,False,False,True,False
7523,0,1,5,6,5,1,1,4.75,37,51,0.097,1754,0.3312428734321551,0.8825541619156214,0.4931584948688711,385503,3,0.2143037221014214,0,False,False,False,False,False,False,False,False,True,False
6015,0,1,5,6,5,2,0,4.71,34,93,0.032,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,2,0.3889992663850287,0,False,False,False,False,False,False,False,False,True,False
7572,1,1,5,6,5,3,0,4.89,51,9,0.077,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,3,0.0671867413147195,0,False,False,False,False,False,False,False,False,True,False
16592,0,0,5,6,5,0,0,4.5,27,4,0.32,862,0.3294663573085847,0.8897911832946636,0.5359628770301624,362689,2,0.0387240424151794,1,False,True,False,False,False,False,True,False,False,False
8784,0,0,5,6,5,1,0,4.64,10,28,0.135,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,0,0.1903531718253294,0,False,False,False,False,False,False,False,False,True,False
5670,1,0,5,6,5,1,0,4.86,24,42,0.271,1165,0.3639484978540772,0.9313304721030042,0.7399141630901288,470739,2,0.1641490623408865,0,False,False,False,False,False,False,False,False,True,False
11405,1,0,5,6,5,2,0,4.78,8,27,0.015,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,0,0.1168603513737135,0,False,True,False,False,False,True,False,False,False,False
14138,1,0,5,6,5,0,0,4.94,81,36,0.113,351,0.5982905982905983,0.925925925925926,0.905982905982906,528144,3,0.2293724101346135,0,False,False,False,False,False,True,False,False,False,False
11519,0,1,5,6,5,2,1,4.33,10,33,0.029,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,0,0.2870189146595441,0,False,True,False,False,False,False,False,False,False,False
16366,0,1,5,6,5,5,0,4.43,21,14,0.089,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,1,0.3118387278797477,0,False,False,False,False,False,False,False,False,False,False
74,1,1,5,6,5,1,0,4.89,52,225,0.053,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,3,0.7892936670959477,0,False,False,False,False,True,False,False,False,False,False
19225,1,0,5,6,5,6,0,4.75,25,4,0.087,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,2,0.5767843436504191,0,False,True,False,False,False,True,False,False,False,False
19515,0,0,5,6,5,3,0,4.67,13,72,0.055,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,0,17.932747712889736,0,False,False,False,False,False,False,False,False,False,True
12201,0,0,5,6,5,2,0,4.48,29,73,0.135,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,2,0.4535147364115507,0,False,True,False,False,False,True,False,False,False,False
12983,0,0,5,6,5,1,1,4.72,24,46,0.719,806,0.2679900744416873,0.8945409429280397,0.5124069478908189,379647,2,0.2139684154058729,2,False,False,False,False,False,False,False,False,True,False
11390,0,1,5,6,5,1,0,4.46,8,95,0.055,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,0,0.9604205534001864,0,False,True,False,False,False,False,False,False,True,False
9284,1,1,5,6,5,1,1,4.94,18,16,0.208,351,0.5982905982905983,0.925925925925926,0.905982905982906,528144,1,0.0777227238039312,0,False,False,False,False,False,False,False,False,True,False
16283,1,0,5,6,5,2,1,5.0,10,5,0.035,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,0,0.1037774988838211,0,False,True,False,False,False,False,False,False,True,False
2083,1,0,5,6,5,4,0,4.91,23,145,0.032,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,2,0.4253321978664979,0,False,False,False,False,False,False,False,False,True,False
2591,1,1,5,6,5,1,0,4.83,54,29,0.113,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,3,0.1213008465071594,0,False,False,False,False,False,False,False,False,True,False
1318,1,1,5,6,4,1,0,4.98,95,42,0.04,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,3,0.242760532670016,0,False,False,False,False,True,False,False,False,False,False
6108,0,0,5,6,5,1,1,4.61,47,46,0.118,1596,0.3840852130325815,0.8771929824561403,0.781328320802005,588202,3,0.3088906774852896,0,False,False,False,False,False,False,True,False,False,False
7779,1,0,5,6,5,3,1,4.97,23,155,0.22,1754,0.3312428734321551,0.8825541619156214,0.4931584948688711,385503,2,0.798228443721143,0,False,False,False,True,False,False,False,False,False,False
13348,0,0,5,6,5,1,1,4.63,37,54,0.015,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,3,0.2499074405317131,0,False,True,False,False,False,True,False,False,False,False
1321,1,1,5,6,5,1,0,4.97,67,66,0.011,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,3,0.2748053450688872,0,False,False,False,False,False,False,False,False,True,False
9031,1,1,5,6,5,1,0,4.65,11,17,0.086,1051,0.4081826831588963,0.8943862987630827,0.7136060894386299,516461,0,0.0758556062832733,0,False,False,False,False,False,False,False,False,True,False
15886,0,1,5,6,5,2,0,4.33,8,45,0.048,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,0,0.3951527889431613,0,False,True,False,False,False,False,False,False,True,False
2652,1,0,5,6,5,2,0,4.96,50,28,0.117,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,3,0.1716159469730259,0,False,False,False,False,False,False,False,False,True,False
15365,0,0,5,6,5,30,0,4.64,12,11,0.05,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,0,0.1001228771663143,0,False,True,False,False,False,False,True,False,False,False
2624,0,0,5,6,5,1,0,4.8,24,51,0.052,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,2,0.1693648811312083,0,False,False,False,False,True,False,False,False,False,False
13124,0,1,5,6,5,1,0,4.33,7,12,0.051,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,0,0.1619542457391963,0,False,False,False,False,False,False,True,False,False,False
3261,0,0,5,6,5,2,0,4.93,20,73,0.134,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,1,0.2624671906573645,0,False,False,False,False,False,False,False,False,True,False
14191,0,0,5,6,5,0,0,5.0,11,3,0.185,1034,0.4410058027079304,0.8839458413926499,0.8317214700193424,744624,0,0.0483481055866542,0,False,False,False,False,False,False,False,False,True,False
2828,0,1,5,6,5,1,0,4.59,7,29,0.048,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,0,0.1335328645860119,0,False,False,False,False,False,False,False,False,True,False
4981,0,0,5,6,5,3,0,4.45,15,38,0.045,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,1,0.1403094186747797,0,False,False,False,False,False,False,True,False,False,False
4342,1,0,5,6,5,3,0,4.89,34,85,0.147,862,0.3294663573085847,0.8897911832946636,0.5359628770301624,362689,2,0.2456505397212573,0,False,False,False,False,False,False,True,False,False,False
17859,0,0,5,6,5,20,0,4.78,16,18,0.07,632,0.4477848101265823,0.9129746835443038,0.5474683544303798,427001,1,1.9726025235504083,0,False,False,False,False,False,False,False,False,True,False
2139,1,1,5,6,4,3,1,4.91,201,46,0.12,816,0.4877450980392157,0.8884803921568627,0.8100490196078431,373225,3,0.2857764092456347,0,False,False,False,False,False,False,True,False,False,False
2734,1,0,5,6,5,4,0,4.81,53,42,0.074,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,3,0.260926286702536,0,False,False,False,False,True,False,False,False,False,False
12342,0,0,5,6,5,1,0,4.55,9,11,0.132,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,0,0.0662351343294587,0,False,False,False,False,False,False,False,False,True,False
1404,1,1,5,6,5,2,0,4.86,60,36,0.069,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,3,0.1706403745999887,0,False,False,False,False,False,False,True,False,False,False
